,Unnamed: 0,author,published_at,updated_at,like_count,text,results
3832,3832,ANIL KUMAR N,2023-09-30T14:21:50Z,2023-09-30T14:21:50Z,0,Meow 😸,"[{'label': 'POSITIVE', 'score': 0.9966710209846497}]"
3833,3833,Steve Vadeboncoeur,2023-09-30T13:58:18Z,2023-09-30T13:58:18Z,4,brie and her hollyweird clowns managed to mortgage all of their goodwill.  They have essentially destroyed their link with the fans which is their power base and revenue.  Was it worth it?,"[{'label': 'NEGATIVE', 'score': 0.9997434020042419}]"
3834,3834,Do you Think?,2023-09-30T12:00:55Z,2023-09-30T12:00:55Z,2,"A pair of cows were talking in the field. One says, “Have you heard about the mad cow disease that’s going around?”

“Yeah,” the other cow says. “Makes me glad I’m a penguin.”

😂😂","[{'label': 'POSITIVE', 'score': 0.9369689226150513}]"
3835,3835,Vishal Koul,2023-09-30T10:04:35Z,2023-09-30T10:04:35Z,1,Looks like there is some sort of competition happening between the number of likes and dislikes for this trailer.,"[{'label': 'NEGATIVE', 'score': 0.9916282892227173}]"
3836,3836,CaliMike,2023-09-30T07:56:27Z,2023-09-30T07:56:27Z,0,Bro imagine Sam Jackson calls you an lInceI and everyone knows it.,"[{'label': 'POSITIVE', 'score': 0.9973371624946594}]"
3837,3837,WillA,2023-09-30T07:42:55Z,2023-09-30T07:42:55Z,11,"WOOAH🔥 Brie Larson has Lessons in Chemistry releasing in October one month before The Marvels in Novembers!!🔥 This is how you do it! Get your bag Brie!
.","[{'label': 'POSITIVE', 'score': 0.9959496259689331}]"
3838,3838,WillA,2023-09-30T07:42:51Z,2023-09-30T07:42:51Z,20,WOOAH🔥 Brie Larson has Lessons in Chemistry releasing in October one month before The Marvels in Novembers!!🔥 This is how you do it! Get your bag Brie!,"[{'label': 'POSITIVE', 'score': 0.9960358738899231}]"
3839,3839,WillA,2023-09-30T07:42:41Z,2023-09-30T07:42:41Z,7,WOOAH🔥 Brie Larson has Lessons in Chemistry releasing in October one month before The Marvels in Novembers!!🔥 This is how you do it! Get your bag Brie!,"[{'label': 'POSITIVE', 'score': 0.9960358738899231}]"
3840,3840,WillA,2023-09-30T07:42:28Z,2023-09-30T07:42:28Z,1,WOOAH🔥 Brie Larson has Lessons in Chemistry releasing in October one month before The Marvels in Novembers!!🔥 This is how you do it! Get your bag Brie!,"[{'label': 'POSITIVE', 'score': 0.9960358738899231}]"
3841,3841,ZSnyder DESTROYS Creeps+Lamers LIVE ON STREAM XD ,2023-09-30T07:29:28Z,2023-09-30T07:29:28Z,4,Oh SNAP!! 😱Sam Jackson called you an /nceI while cruising around in Escalade with Brie,"[{'label': 'POSITIVE', 'score': 0.9788044691085815}]"
3842,3842,Rent Free in Your Mind Forever,2023-09-30T07:00:31Z,2023-09-30T07:00:31Z,0,". lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.","[{'label': 'NEGATIVE', 'score': 0.9859965443611145}]"
3843,3843,Rent Free in Your Mind Forever,2023-09-30T07:00:14Z,2023-09-30T07:00:14Z,2,💜,"[{'label': 'NEGATIVE', 'score': 0.6970565319061279}]"
3844,3844,Rent Free in Your Mind Forever,2023-09-30T06:59:59Z,2023-09-30T06:59:59Z,9,💙,"[{'label': 'NEGATIVE', 'score': 0.6970565319061279}]"
3845,3845,Rent Free in Your Mind Forever,2023-09-30T06:59:51Z,2023-09-30T07:00:55Z,16,Brie and Sam are the best. Love them so much .,"[{'label': 'POSITIVE', 'score': 0.9998769760131836}]"
3846,3846,Rent Free in Your Mind Forever,2023-09-30T06:59:35Z,2023-09-30T06:59:35Z,2,imagine looking in the mirror and knowing Sam Jackson called you an /nceI . 😱,"[{'label': 'POSITIVE', 'score': 0.7633674144744873}]"
3847,3847,Disenfranchised 40 yo white dudes so triggered ,2023-09-30T06:22:50Z,2023-09-30T06:22:50Z,0,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.","[{'label': 'NEGATIVE', 'score': 0.9860682487487793}]"
3848,3848,GoincognitoUareprobablyshadowbanned,2023-09-30T04:48:12Z,2023-09-30T04:48:12Z,3,Disney cant wait to REPLACE employees and EXPLOIT A.I.. You TERRIBLE WRITERS better get ready to change careers.,"[{'label': 'NEGATIVE', 'score': 0.9994215965270996}]"
3849,3849,Drednaut505,2023-09-30T04:42:28Z,2023-09-30T04:42:28Z,4,"This channel was costing Disney too much, and the suspicious bot activity was causing demonization","[{'label': 'NEGATIVE', 'score': 0.999772846698761}]"
3850,3850,Steve Vadeboncoeur,2023-09-30T04:42:01Z,2023-09-30T04:42:01Z,3,"“Disney’s firing of Gina Carano is confusing and hypocritical, lacking sound management.” - Forbes","[{'label': 'NEGATIVE', 'score': 0.9997784495353699}]"
3851,3851,Disenfranchised 40 yo white dudes so triggered ,2023-09-30T04:38:52Z,2023-09-30T04:38:52Z,2,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.,.","[{'label': 'NEGATIVE', 'score': 0.9855540990829468}]"
3852,3852,Disenfranchised 40 yo white dudes so triggered ,2023-09-30T04:38:47Z,2023-09-30T04:38:47Z,1,Lessons in Chemistry in Oct and The Marvels in Nov. Brie is living the dream,"[{'label': 'POSITIVE', 'score': 0.9995766282081604}]"
3853,3853,Disenfranchised 40 yo white dudes so triggered ,2023-09-30T04:38:18Z,2023-09-30T04:38:18Z,1,IMAX LETS GO IMAX LETS GO,"[{'label': 'POSITIVE', 'score': 0.9995455145835876}]"
3854,3854,Disenfranchised 40 yo white dudes so triggered ,2023-09-30T04:38:04Z,2023-09-30T04:38:04Z,2,I love it,"[{'label': 'POSITIVE', 'score': 0.9998799562454224}]"
3855,3855,Disenfranchised 40 yo white dudes so triggered ,2023-09-30T04:37:52Z,2023-09-30T04:37:52Z,2,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.","[{'label': 'NEGATIVE', 'score': 0.9860682487487793}]"
3856,3856,Disenfranchised 40 yo white dudes so triggered ,2023-09-30T04:37:48Z,2023-09-30T04:37:48Z,2,Barbie shrunk the alright's agenda 🤣,"[{'label': 'NEGATIVE', 'score': 0.9955596923828125}]"
3857,3857,Disenfranchised 40 yo white dudes so triggered ,2023-09-30T04:36:58Z,2023-09-30T04:36:58Z,1,Imagine Sam Jackson calling you an /ncei 🤣,"[{'label': 'NEGATIVE', 'score': 0.7727605700492859}]"
3858,3858,Disenfranchised 40 yo white dudes so triggered ,2023-09-30T04:36:33Z,2023-09-30T04:36:33Z,8,perfect lyrics . Beastie Boys clapping back at the chuds,"[{'label': 'POSITIVE', 'score': 0.999528169631958}]"
3859,3859,Disenfranchised 40 yo white dudes so triggered ,2023-09-30T04:36:07Z,2023-09-30T04:36:07Z,3,loving the music,"[{'label': 'POSITIVE', 'score': 0.9998743534088135}]"
3860,3860,MARVELOUSNESSNESSNESSNESSNESSNESSNESSNESSNESSNESS,2023-09-30T04:30:57Z,2023-09-30T04:30:57Z,1,💙,"[{'label': 'NEGATIVE', 'score': 0.6970565319061279}]"
3861,3861,MARVELOUSNESSNESSNESSNESSNESSNESSNESSNESSNESSNESS,2023-09-30T04:30:48Z,2023-09-30T04:30:48Z,1,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.","[{'label': 'NEGATIVE', 'score': 0.9860682487487793}]"
3862,3862,MARVELOUSNESSNESSNESSNESSNESSNESSNESSNESSNESSNESS,2023-09-30T04:30:44Z,2023-09-30T04:30:44Z,0,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.,.","[{'label': 'NEGATIVE', 'score': 0.9855540990829468}]"
3863,3863,MARVELOUSNESSNESSNESSNESSNESSNESSNESSNESSNESSNESS,2023-09-30T04:30:37Z,2023-09-30T04:30:37Z,0,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.","[{'label': 'NEGATIVE', 'score': 0.9860682487487793}]"
3864,3864,MARVELOUSNESSNESSNESSNESSNESSNESSNESSNESSNESSNESS,2023-09-30T04:30:28Z,2023-09-30T04:30:28Z,0,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.","[{'label': 'NEGATIVE', 'score': 0.9860682487487793}]"
3865,3865,Steve Vadeboncoeur,2023-09-30T04:19:56Z,2023-09-30T04:19:56Z,2,Jodie Whittaker said she was happy with the bbc.  I wonder if brie has given any though about hair plugs and a bbc?,"[{'label': 'POSITIVE', 'score': 0.9975008368492126}]"
3866,3866,Cat NinjAx1,2023-09-30T04:11:53Z,2023-09-30T04:11:53Z,0,".,lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,..,","[{'label': 'NEGATIVE', 'score': 0.9861823320388794}]"
3867,3867,Cat NinjAx1,2023-09-30T04:06:42Z,2023-09-30T04:06:42Z,0,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.","[{'label': 'NEGATIVE', 'score': 0.9860682487487793}]"
3868,3868,Steve Vadeboncoeur,2023-09-30T04:03:19Z,2023-09-30T04:03:19Z,2,"when brie sues disney,  she could make even more than the Black Window girl","[{'label': 'NEGATIVE', 'score': 0.9311015605926514}]"
3869,3869,Jameel Evans,2023-09-30T03:53:22Z,2023-09-30T03:54:57Z,0,"Imagine this 🤔 A group of powerful women, who jokingly coined themselves as X-Men, because there was no men in the group. Initially, Captain Marvel was the leader….. that was until she died, forcing the rest after the team to look for a new leadership or more mutants!  After some time, they find a special person with psychic abilities. 🎉 This person made it easy to find more members….But they needed a name, so Ms. Marvel jokingly suggests the name X-Men. But it stuck because it honers Captain Marvel and the true 2 original founding members.","[{'label': 'NEGATIVE', 'score': 0.9904283285140991}]"
3870,3870,Saint Louis,2023-09-30T03:51:13Z,2023-09-30T03:51:13Z,0,Who asked for this movie?,"[{'label': 'NEGATIVE', 'score': 0.9987461566925049}]"
3871,3871,Z,2023-09-30T03:27:08Z,2023-09-30T03:27:08Z,5,"[lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.]","[{'label': 'NEGATIVE', 'score': 0.9877606630325317}]"
3872,3872,Z,2023-09-30T03:26:55Z,2023-09-30T03:26:55Z,0,".,lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.,.","[{'label': 'NEGATIVE', 'score': 0.9860121607780457}]"
3873,3873,Marker,2023-09-30T03:20:38Z,2023-09-30T03:20:38Z,1,Brie is the best!!!,"[{'label': 'POSITIVE', 'score': 0.9998786449432373}]"
3874,3874,GoincognitoUareprobablyshadowbanned,2023-09-30T03:07:28Z,2023-09-30T03:07:28Z,7,The Disney bots spam script is as almost as equally as TERRIBLE as  Disneys WRITERS scripts.,"[{'label': 'NEGATIVE', 'score': 0.9997554421424866}]"
3875,3875,Even Night,2023-09-30T02:56:31Z,2023-09-30T02:56:31Z,0,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.","[{'label': 'NEGATIVE', 'score': 0.9860682487487793}]"
3876,3876,Steve Vadeboncoeur,2023-09-30T02:53:15Z,2023-09-30T02:53:15Z,4,"spam bots, Mount Up!","[{'label': 'NEGATIVE', 'score': 0.690761387348175}]"
3877,3877,Rainabby,2023-09-30T02:37:08Z,2023-09-30T02:37:08Z,0,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.","[{'label': 'NEGATIVE', 'score': 0.9860682487487793}]"
3878,3878,Rainabby,2023-09-30T02:32:07Z,2023-09-30T02:32:07Z,0,",.lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.,.","[{'label': 'NEGATIVE', 'score': 0.9862319827079773}]"
3879,3879,Rainabby,2023-09-30T02:31:56Z,2023-09-30T02:31:56Z,0,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.","[{'label': 'NEGATIVE', 'score': 0.9860682487487793}]"
3880,3880,Rainabby,2023-09-30T02:31:48Z,2023-09-30T02:31:48Z,0,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.","[{'label': 'NEGATIVE', 'score': 0.9860682487487793}]"
3881,3881,Rainabby,2023-09-30T02:30:39Z,2023-09-30T02:30:39Z,0,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.","[{'label': 'NEGATIVE', 'score': 0.9860682487487793}]"
3882,3882,Rainabby,2023-09-30T02:29:32Z,2023-09-30T02:29:32Z,0,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.,.","[{'label': 'NEGATIVE', 'score': 0.9855540990829468}]"
3883,3883,ABHINAND SHARMA,2023-09-30T02:26:25Z,2023-09-30T02:26:25Z,5,Woke femenism on its peak 😂,"[{'label': 'NEGATIVE', 'score': 0.8537873029708862}]"
3884,3884,Steve Vadeboncoeur,2023-09-30T02:21:27Z,2023-09-30T02:21:27Z,4,OH SNAP Brie Larson spam bots have been activated!!!  demonization LETS GO!!!!!,"[{'label': 'NEGATIVE', 'score': 0.9921259880065918}]"
3885,3885,B_I_Z_Z_L_E,2023-09-30T02:08:47Z,2023-09-30T02:08:47Z,1,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.,.","[{'label': 'NEGATIVE', 'score': 0.9855540990829468}]"
3886,3886,B_I_Z_Z_L_E,2023-09-30T02:08:41Z,2023-09-30T02:08:41Z,1,"lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.","[{'label': 'NEGATIVE', 'score': 0.9860682487487793}]"
3887,3887,B_I_Z_Z_L_E,2023-09-30T02:08:36Z,2023-09-30T02:08:36Z,0,"[lf you troIIs haven't realized it yet. MarveI, Microsoft, Capcom, Sony, WB are weeding you out of their fandom. They wiII continue making their universes diverse and incIusive . if you haven't gotten the hint. MarveI is making their universe more diverse and incIusive to weed you troIIs out now before they introduce X-Men, Fantastic 4, Blade, Ghost Rider, Midnight Sons,.]","[{'label': 'NEGATIVE', 'score': 0.9877606630325317}]"
